date,state,district,pincode,demo_age_5_17,demo_age_17_
01-11-2025,Andhra Pradesh,Parvathipuram Manyam,532462,1,2
01-11-2025,Andhra Pradesh,Parvathipuram Manyam,535463,0,2
01-11-2025,Andhra Pradesh,Parvathipuram Manyam,535501,0,4
01-11-2025,Andhra Pradesh,Parvathipuram Manyam,535522,1,4
01-11-2025,Andhra Pradesh,Parvathipuram Manyam,535523,1,11
01-11-2025,Andhra Pradesh,Parvathipuram Manyam,535526,0,4
01-11-2025,Andhra Pradesh,Parvathipuram Manyam,535547,2,1
01-11-2025,Andhra Pradesh,Parvathipuram Manyam,535592,0,3
01-11-2025,Andhra Pradesh,Prakasam,523112,0,14
01-11-2025,Andhra Pradesh,Prakasam,523114,0,2
01-11-2025,Andhra Pradesh,Prakasam,523157,2,13
01-11-2025,Andhra Pradesh,Prakasam,523170,0,5
01-11-2025,Andhra Pradesh,Prakasam,523180,2,10
01-11-2025,Andhra Pradesh,Prakasam,523187,3,13
01-11-2025,Andhra Pradesh,Prakasam,523226,1,28
01-11-2025,Andhra Pradesh,Prakasam,523240,4,20
01-11-2025,Andhra Pradesh,Prakasam,523247,5,27
01-11-2025,Andhra Pradesh,Prakasam,523261,2,6
01-11-2025,Andhra Pradesh,Prakasam,523264,2,15
01-11-2025,Andhra Pradesh,Prakasam,523281,2,12
01-11-2025,Andhra Pradesh,Prakasam,523286,0,8
01-11-2025,Andhra Pradesh,Prakasam,523302,5,13
01-11-2025,Andhra Pradesh,Prakasam,523303,3,19
01-11-2025,Andhra Pradesh,Prakasam,523328,3,11
01-11-2025,Andhra Pradesh,Prakasam,523367,3,17
01-11-2025,Andhra Pradesh,Prakasam,523373,5,3
01-11-2025,Andhra Pradesh,Rangareddi,500005,2,9
01-11-2025,Andhra Pradesh,Rangareddi,500035,2,10
01-11-2025,Andhra Pradesh,Rangareddi,500070,2,2
01-11-2025,Andhra Pradesh,Rangareddi,500078,0,2
01-11-2025,Andhra Pradesh,Rangareddi,500083,0,3
01-11-2025,Andhra Pradesh,Rangareddi,500088,0,1
01-11-2025,Andhra Pradesh,Rangareddi,500097,1,1
01-11-2025,Andhra Pradesh,Rangareddi,500098,0,1
01-11-2025,Andhra Pradesh,Rangareddi,501101,0,1
01-11-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,523105,2,3
01-11-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,523113,1,4
01-11-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,523281,0,2
01-11-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524003,4,13
01-11-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524224,0,1
01-11-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524228,0,4
01-11-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524240,0,1
01-11-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524305,3,6
01-11-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524308,0,2
