date,state,district,pincode,demo_age_5_17,demo_age_17_
16-12-2025,Maharashtra,Mumbai( Sub Urban ),400074,0,1
16-12-2025,Maharashtra,Nagpur,440001,0,3
16-12-2025,Maharashtra,Nagpur,440008,4,42
16-12-2025,Maharashtra,Nagpur,440013,3,24
16-12-2025,Maharashtra,Nagpur,440015,2,9
16-12-2025,Maharashtra,Nagpur,440023,3,34
16-12-2025,Maharashtra,Nagpur,440024,2,39
16-12-2025,Maharashtra,Nagpur,440025,1,5
16-12-2025,Maharashtra,Nagpur,441002,2,12
16-12-2025,Maharashtra,Nagpur,441101,0,13
16-12-2025,Maharashtra,Nagpur,441102,1,11
16-12-2025,Maharashtra,Nagpur,441108,4,30
16-12-2025,Maharashtra,Nagpur,441109,0,1
16-12-2025,Maharashtra,Nagpur,441113,1,9
16-12-2025,Maharashtra,Nagpur,441210,0,8
16-12-2025,Maharashtra,Nagpur,441302,1,9
16-12-2025,Maharashtra,Nagpur,441305,0,9
16-12-2025,Maharashtra,Nanded,431707,1,7
16-12-2025,Maharashtra,Nanded,431713,1,4
16-12-2025,Maharashtra,Nanded,431718,0,12
16-12-2025,Maharashtra,Nanded,431723,1,12
16-12-2025,Maharashtra,Nanded,431741,2,12
16-12-2025,Maharashtra,Nanded,431742,1,12
16-12-2025,Maharashtra,Nanded,431745,0,13
16-12-2025,Maharashtra,Nanded,431802,6,59
16-12-2025,Maharashtra,Nanded,431806,2,43
16-12-2025,Maharashtra,Nanded,431810,0,16
16-12-2025,Maharashtra,Nanded,431811,0,1
16-12-2025,Maharashtra,Nandurbar,425411,0,6
16-12-2025,Maharashtra,Nandurbar,425415,1,2
16-12-2025,Maharashtra,Nandurbar,425424,0,1
16-12-2025,Maharashtra,Nashik,422003,10,65
